Sujet,Trial,Condition,Filter,Imname,Actor0,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Answer,Accu,RT,Score,Scoreperc
ALRE2209,2,pos,90,pos90_id4_im15.bmp_pos90_id4_im7.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,950.7350897000006,27,0
ALRE2209,2,pos,150,pos150_id2_im3.bmp_pos150_id17_im14.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,955.1851564999997,28,0
ALRE2209,2,pos,90,pos90_id13_im29.bmp_pos90_id13_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,959.6934847000002,29,0
ALRE2209,2,pos,120,pos120_id11_im10.bmp_pos120_id11_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,964.8352499000002,30,0
ALRE2209,2,pos,0,pos0_id2_im16.bmp_pos0_id13_im29.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,969.3683614000001,31,0
ALRE2209,2,pos,150,pos150_id13_im15.bmp_pos150_id17_im14.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,973.5438316,32,0
ALRE2209,2,pos,0,pos0_id4_im7.bmp_pos0_id17_im8.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,978.2019025999998,33,0
ALRE2209,3,pos,90,pos90_id20_im3.bmp_pos90_id5_im20.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,994.5772643999999,1,78.57142857142857
ALRE2209,3,pos,150,pos150_id13_im10.bmp_pos150_id19_im8.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,998.7686881999998,2,78.57142857142857
ALRE2209,3,pos,60,pos60_id17_im14.bmp_pos60_id2_im3.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1003.4270407000004,3,78.57142857142857
ALRE2209,3,pos,0,pos0_id4_im20.bmp_pos0_id4_im7.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1008.1600722000003,4,78.57142857142857
ALRE2209,3,pos,0,pos0_id11_im1.bmp_pos0_id11_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1012.5183846,5,78.57142857142857
ALRE2209,3,pos,150,pos150_id7_im15.bmp_pos150_id7_im26.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1017.0435926999999,6,78.57142857142857
ALRE2209,3,pos,120,pos120_id19_im8.bmp_pos120_id19_im4.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1021.6100682000006,7,78.57142857142857
ALRE2209,3,pos,fs,posfs_id16_im2.bmp_posfs_id13_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1026.1769309000001,8,78.57142857142857
ALRE2209,3,pos,30,pos30_id2_im16.bmp_pos30_id11_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1030.5018678000006,9,78.57142857142857
ALRE2209,3,pos,90,pos90_id20_im12.bmp_pos90_id16_im19.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1035.0602802000003,10,78.57142857142857
ALRE2209,3,pos,120,pos120_id5_im1.bmp_pos120_id11_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1039.7934272000002,11,78.57142857142857
ALRE2209,3,pos,30,pos30_id11_im2.bmp_pos30_id11_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1044.1855348999998,12,78.57142857142857
ALRE2209,3,pos,60,pos60_id16_im2.bmp_pos60_id13_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1048.2937790000005,13,78.57142857142857
ALRE2209,3,pos,fs,posfs_id17_im8.bmp_posfs_id4_im7.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1052.5519064999999,14,78.57142857142857
ALRE2209,4,neg,150,neg150_id4_im7.bmp_neg150_id4_im15.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1060.7185713,15,78.57142857142857
ALRE2209,4,neg,fs,negfs_id19_im8.bmp_negfs_id19_im4.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,0,1065.7269557999998,15,78.57142857142857
ALRE2209,4,neg,60,neg60_id13_im29.bmp_neg60_id11_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1070.9856068999998,16,78.57142857142857
ALRE2209,4,neg,60,neg60_id11_im1.bmp_neg60_id2_im16.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1075.6020321000005,17,78.57142857142857
ALRE2209,4,neg,fs,negfs_id2_im2.bmp_negfs_id2_im16.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1079.8436573999998,18,78.57142857142857
ALRE2209,4,neg,120,neg120_id19_im27.bmp_neg120_id19_im8.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1084.2271259999998,19,78.57142857142857
ALRE2209,4,neg,30,neg30_id11_im1.bmp_neg30_id11_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1088.9103585000003,20,78.57142857142857
ALRE2209,4,neg,0,neg0_id2_im2.bmp_neg0_id2_im3.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1093.2271817,21,78.57142857142857
ALRE2209,4,neg,0,neg0_id13_im15.bmp_neg0_id13_im29.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,0,1098.0685204000001,21,78.57142857142857
ALRE2209,4,neg,120,neg120_id20_im12.bmp_neg120_id20_im3.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1102.5190317000006,22,78.57142857142857
ALRE2209,4,neg,30,neg30_id4_im20.bmp_neg30_id4_im15.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1106.9522256999999,23,78.57142857142857
ALRE2209,4,neg,150,neg150_id13_im29.bmp_neg150_id13_im15.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,0,1111.4853856,23,78.57142857142857
ALRE2209,4,neg,90,neg90_id16_im19.bmp_neg90_id20_im12.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1115.8272146,24,78.57142857142857
ALRE2209,4,neg,90,neg90_id5_im1.bmp_neg90_id5_im20.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1120.8186243999999,25,78.57142857142857
ALRE2209,5,inv,60,pos60_id20_im3.bmp_pos60_id20_im12.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1128.8187036999998,26,78.57142857142857
ALRE2209,5,inv,90,pos90_id2_im16.bmp_pos90_id11_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1134.9935264000005,27,78.57142857142857
ALRE2209,5,inv,60,pos60_id20_im12.bmp_pos60_id16_im19.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1139.4019924000004,28,78.57142857142857
ALRE2209,5,inv,30,pos30_id5_im10.bmp_pos30_id5_im20.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,0,1144.1353094000006,28,78.57142857142857
ALRE2209,5,inv,150,pos150_id5_im10.bmp_pos150_id5_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1148.8354153,29,78.57142857142857
ALRE2209,5,inv,30,pos30_id13_im10.bmp_pos30_id13_im15.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1153.1271044000005,30,78.57142857142857
ALRE2209,5,inv,0,pos0_id13_im29.bmp_pos0_id11_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,0,1157.9104521999998,30,78.57142857142857
ALRE2209,5,inv,90,pos90_id4_im15.bmp_pos90_id4_im7.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1162.5852526999997,31,78.57142857142857
ALRE2209,5,inv,0,pos0_id17_im9.bmp_pos0_id17_im8.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1167.0938049000006,32,78.57142857142857
ALRE2209,5,inv,150,pos150_id17_im14.bmp_pos150_id13_im15.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1171.8356119999999,33,78.57142857142857
ALRE2209,5,inv,fs,posfs_id4_im15.bmp_posfs_id19_im27.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1176.2104742000001,34,78.57142857142857
ALRE2209,5,inv,120,pos120_id11_im1.bmp_pos120_id5_im1.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,0,1181.1354799,34,78.57142857142857
ALRE2209,5,inv,120,pos120_id2_im16.bmp_pos120_id2_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,0,1185.5106747999998,34,78.57142857142857
ALRE2209,5,inv,fs,posfs_id19_im27.bmp_posfs_id13_im15.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1189.7440255000001,35,78.57142857142857
ALRE2209,6,pos,150,pos150_id17_im9.bmp_pos150_id2_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1208.0940440000004,1,83.33333333333333
ALRE2209,6,pos,90,pos90_id20_im30.bmp_pos90_id11_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1212.6687674000004,2,83.33333333333333
ALRE2209,6,pos,30,pos30_id2_im3.bmp_pos30_id7_im26.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1217.2271533000003,3,83.33333333333333
ALRE2209,6,pos,30,pos30_id13_im15.bmp_pos30_id13_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1221.8770441000006,4,83.33333333333333
ALRE2209,6,pos,fs,posfs_id20_im3.bmp_posfs_id5_im20.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1226.3022090000004,5,83.33333333333333
ALRE2209,6,pos,120,pos120_id5_im10.bmp_pos120_id16_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1231.0191571000005,6,83.33333333333333
ALRE2209,6,pos,120,pos120_id2_im3.bmp_pos120_id7_im26.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1235.8605349,7,83.33333333333333
ALRE2209,6,pos,60,pos60_id13_im15.bmp_pos60_id13_im10.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1240.6439080999999,8,83.33333333333333
ALRE2209,6,pos,150,pos150_id2_im3.bmp_pos150_id2_im2.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1246.3692468,9,83.33333333333333
ALRE2209,6,pos,0,pos0_id2_im2.bmp_pos0_id2_im3.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1251.2772049000005,10,83.33333333333333
ALRE2209,6,pos,60,pos60_id20_im12.bmp_pos60_id20_im3.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1256.4773061000005,11,83.33333333333333
ALRE2209,6,pos,fs,posfs_id2_im3.bmp_posfs_id17_im14.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],diff,1,1261.0938320000005,12,83.33333333333333
ALRE2209,6,pos,0,pos0_id13_im15.bmp_pos0_id13_im29.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1265.6689142000005,13,83.33333333333333
ALRE2209,6,pos,90,pos90_id7_im15.bmp_pos90_id7_im26.bmp,['Im_DanielRadcliffe.png', 'Im_GeorgeClooney.png', 'Im_KeanuReeves.png', 'Im_RobertPattinson.png', 'Im_RyanGosling.png', 'Im_PatrickDempsey.png', 'Im_BenStiller.png', 'Im_OrlandoBloom.png', 'Im_LeonardoDiCaprio.png', 'Im_DanielCraig.png'],same,1,1270.4439094,14,83.33333333333333
