Sujet,Trial,Condition,Filter,Imname,Actor0,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Answer,Accu,RT,Score,Scoreperc, 
STCH0106,_,posfs_HughJackman_im18.bmp,HughJackman,LeonardoDiCaprio,LeonardoDiCaprio,BradPitt,RyanGosling,DanielRadcliffe,,,,,1,24.928474199999982,
STCH0106,_,posfs_BradPitt_im14.bmp,BradPitt,MattDamon,MattDamon,DanielCraig,OrlandoBloom,LeonardoDiCaprio,,,,,0,7.416565300000002,
STCH0106,_,posfs_PatrickDempsey_im16.bmp,PatrickDempsey,BradPitt,BradPitt,DanielCraig,DanielRadcliffe,LeonardoDiCaprio,,,,,posfs_PatrickDempsey_im16.bmp,1.909993600000007,
STCH0106,_,posfs_BenAffleck_im8.bmp,BenAffleck,OrlandoBloom,OrlandoBloom,RobertPattinson,RyanReynolds,MattDamon,,,,,4,2.9190788000000794,
STCH0106,_,posfs_DanielCraig_im15.bmp,DanielCraig,BenAffleck,BenAffleck,MattDamon,BenStiller,HughJackman,,,,,posfs_DanielCraig_im15.bmp,1.7764702999998008,
STCH0106,_,posfs_HughJackman_im20.bmp,HughJackman,JustinTimberlake,JustinTimberlake,RyanReynolds,DanielCraig,OrlandoBloom,,,,,4,9.175213499999927,
STCH0106,_,posfs_KeanuReeves_im1.bmp,KeanuReeves,LeonardoDiCaprio,LeonardoDiCaprio,BradPitt,JustinTimberlake,RobertPattinson,,,,,posfs_KeanuReeves_im1.bmp,13.46149370000012,
STCH0106,_,posfs_BradPitt_im6.bmp,BradPitt,RyanGosling,RyanGosling,RobertDowneyJr,OrlandoBloom,HughJackman,,,,,4,8.784742399999914,
STCH0106,_,posfs_KeanuReeves_im10.bmp,KeanuReeves,MattDamon,MattDamon,OrlandoBloom,PatrickDempsey,LeonardoDiCaprio,,,,,1,6.118664800000033,
STCH0106,_,posfs_RyanGosling_im3.bmp,RyanGosling,RobertPattinson,RobertPattinson,PatrickDempsey,DanielCraig,JustinTimberlake,,,,,3,14.454965199999833,
STCH0106,_,posfs_BenStiller_im3.bmp,BenStiller,ElijahWood,ElijahWood,JustinTimberlake,BradPitt,RobertDowneyJr,,,,,3,18.234144600000036,
STCH0106,_,posfs_KeanuReeves_im2.bmp,KeanuReeves,HughJackman,HughJackman,GeorgeClooney,RobertPattinson,BenStiller,,,,,0,8.037390300000197,
STCH0106,_,posfs_DanielCraig_im8.bmp,DanielCraig,RobertPattinson,RobertPattinson,BenAffleck,BenStiller,LeonardoDiCaprio,,,,,0,6.69801439999992,
STCH0106,_,posfs_MattDamon_im9.bmp,MattDamon,BradPitt,BradPitt,HughJackman,DanielCraig,LeonardoDiCaprio,,,,,3,1.0202543000000333,
STCH0106,_,posfs_GeorgeClooney_im23.bmp,GeorgeClooney,BenAffleck,BenAffleck,MattDamon,OrlandoBloom,KeanuReeves,,,,,4,10.392864199999849,
STCH0106,_,posfs_HughJackman_im13.bmp,HughJackman,BradPitt,BradPitt,PatrickDempsey,MattDamon,RobertPattinson,,,,,3,20.254213100000015,
STCH0106,_,posfs_DanielRadcliffe_im10.bmp,DanielRadcliffe,LeonardoDiCaprio,LeonardoDiCaprio,KeanuReeves,ElijahWood,MattDamon,,,,,posfs_DanielRadcliffe_im10.bmp,2.1939107999999123,
STCH0106,_,posfs_ElijahWood_im23.bmp,ElijahWood,BenAffleck,BenAffleck,RyanGosling,BenStiller,RobertDowneyJr,,,,,2,20.023132900000064,
STCH0106,_,posfs_BenStiller_im7.bmp,BenStiller,LeonardoDiCaprio,LeonardoDiCaprio,RyanGosling,DanielCraig,PatrickDempsey,,,,,posfs_BenStiller_im7.bmp,17.01940250000007,
STCH0106,_,posfs_RobertDowneyJr_im11.bmp,RobertDowneyJr,HughJackman,HughJackman,RyanGosling,JustinTimberlake,BenStiller,,,,,0,11.032605699999976,
STCH0106,_,posfs_BenStiller_im2.bmp,BenStiller,RobertDowneyJr,RobertDowneyJr,GeorgeClooney,DanielCraig,RyanReynolds,,,,,4,9.989338699999962,
STCH0106,_,posfs_BenAffleck_im24.bmp,BenAffleck,OrlandoBloom,OrlandoBloom,DanielRadcliffe,MattDamon,GeorgeClooney,,,,,2,14.460804000000053,
STCH0106,_,posfs_BradPitt_im8.bmp,BradPitt,BenStiller,BenStiller,BenAffleck,OrlandoBloom,RobertPattinson,,,,,posfs_BradPitt_im8.bmp,7.356714799999963,
STCH0106,_,posfs_RobertDowneyJr_im18.bmp,RobertDowneyJr,MattDamon,MattDamon,BradPitt,GeorgeClooney,JustinTimberlake,,,,,4,8.34007870000005,
STCH0106,_,posfs_RyanReynolds_im17.bmp,RyanReynolds,PatrickDempsey,PatrickDempsey,ElijahWood,BenStiller,BradPitt,,,,,2,29.412332099999958,
STCH0106,_,posfs_BradPitt_im17.bmp,BradPitt,PatrickDempsey,PatrickDempsey,LeonardoDiCaprio,JustinTimberlake,HughJackman,,,,,3,8.55332350000026,
STCH0106,_,posfs_OrlandoBloom_im2.bmp,OrlandoBloom,BenAffleck,BenAffleck,RyanGosling,MattDamon,RobertDowneyJr,,,,,posfs_OrlandoBloom_im2.bmp,8.76136489999999,
STCH0106,_,posfs_DanielRadcliffe_im20.bmp,DanielRadcliffe,GeorgeClooney,GeorgeClooney,ElijahWood,RobertPattinson,KeanuReeves,,,,,4,12.839691099999982,
STCH0106,_,posfs_LeonardoDiCaprio_im15.bmp,LeonardoDiCaprio,RobertPattinson,RobertPattinson,DanielCraig,BradPitt,DanielRadcliffe,,,,,posfs_LeonardoDiCaprio_im15.bmp,2.8832652000000962,
