Sujet,Trial,Condition,Filter,Imname,Actor0,Actor1,Actor2,Actor3,Actor4,Actor5,Actor6,Actor7,Actor8,Actor9,Answer,Accu,RT,Score,Scoreperc, 
YVSY0203,_,posfs_BenAffleck_im8.bmp,BenAffleck,OrlandoBloom,OrlandoBloom,RobertPattinson,RyanReynolds,MattDamon,,,,,0,7.659543300000223,
YVSY0203,_,posfs_KeanuReeves_im2.bmp,KeanuReeves,HughJackman,HughJackman,GeorgeClooney,RobertPattinson,BenStiller,,,,,posfs_KeanuReeves_im2.bmp,9.807824499999697,
YVSY0203,_,posfs_RyanReynolds_im22.bmp,RyanReynolds,JustinTimberlake,JustinTimberlake,BradPitt,KeanuReeves,LeonardoDiCaprio,,,,,posfs_RyanReynolds_im22.bmp,5.925910300000396,
YVSY0203,_,posfs_LeonardoDiCaprio_im15.bmp,LeonardoDiCaprio,RobertPattinson,RobertPattinson,DanielCraig,BradPitt,DanielRadcliffe,,,,,posfs_LeonardoDiCaprio_im15.bmp,1.0526679999993576,
YVSY0203,_,posfs_ElijahWood_im19.bmp,ElijahWood,PatrickDempsey,PatrickDempsey,RyanReynolds,BenAffleck,OrlandoBloom,,,,,0,3.992773500000112,
YVSY0203,_,posfs_MattDamon_im9.bmp,MattDamon,BradPitt,BradPitt,HughJackman,DanielCraig,LeonardoDiCaprio,,,,,posfs_MattDamon_im9.bmp,21.262982000000193,
YVSY0203,_,posfs_BradPitt_im6.bmp,BradPitt,RyanGosling,RyanGosling,RobertDowneyJr,OrlandoBloom,HughJackman,,,,,0,8.401661900000363,
YVSY0203,_,posfs_DanielCraig_im15.bmp,DanielCraig,BenAffleck,BenAffleck,MattDamon,BenStiller,HughJackman,,,,,posfs_DanielCraig_im15.bmp,49.27249380000012,
YVSY0203,_,posfs_RyanGosling_im25.bmp,RyanGosling,DanielCraig,DanielCraig,KeanuReeves,BradPitt,MattDamon,,,,,posfs_RyanGosling_im25.bmp,1.9786441999995077,
YVSY0203,_,posfs_RobertDowneyJr_im18.bmp,RobertDowneyJr,MattDamon,MattDamon,BradPitt,GeorgeClooney,JustinTimberlake,,,,,posfs_RobertDowneyJr_im18.bmp,3.2744050000001153,
YVSY0203,_,posfs_OrlandoBloom_im3.bmp,OrlandoBloom,RobertPattinson,RobertPattinson,RyanReynolds,RyanGosling,RobertDowneyJr,,,,,4,1.768227200000183,
YVSY0203,_,posfs_MattDamon_im18.bmp,MattDamon,DanielCraig,DanielCraig,PatrickDempsey,DanielRadcliffe,ElijahWood,,,,,4,34.08478190000005,
YVSY0203,_,posfs_OrlandoBloom_im2.bmp,OrlandoBloom,BenAffleck,BenAffleck,RyanGosling,MattDamon,RobertDowneyJr,,,,,1,2.782508900000721,
YVSY0203,_,posfs_JustinTimberlake_im18.bmp,JustinTimberlake,ElijahWood,ElijahWood,RyanGosling,DanielRadcliffe,LeonardoDiCaprio,,,,,posfs_JustinTimberlake_im18.bmp,1.6447905999993964,
YVSY0203,_,posfs_RobertDowneyJr_im4.bmp,RobertDowneyJr,RyanGosling,RyanGosling,BradPitt,HughJackman,ElijahWood,,,,,2,34.897333300000355,
YVSY0203,_,posfs_PatrickDempsey_im16.bmp,PatrickDempsey,BradPitt,BradPitt,DanielCraig,DanielRadcliffe,LeonardoDiCaprio,,,,,posfs_PatrickDempsey_im16.bmp,4.843591999999262,
YVSY0203,_,posfs_ElijahWood_im12.bmp,ElijahWood,DanielRadcliffe,DanielRadcliffe,RobertDowneyJr,GeorgeClooney,BenStiller,,,,,posfs_ElijahWood_im12.bmp,10.816723800000545,
YVSY0203,_,posfs_BradPitt_im8.bmp,BradPitt,BenStiller,BenStiller,BenAffleck,OrlandoBloom,RobertPattinson,,,,,posfs_BradPitt_im8.bmp,2.7972226000001683,
YVSY0203,_,posfs_LeonardoDiCaprio_im10.bmp,LeonardoDiCaprio,BenStiller,BenStiller,RyanGosling,PatrickDempsey,RobertPattinson,,,,,posfs_LeonardoDiCaprio_im10.bmp,0.9155770999996093,
YVSY0203,_,posfs_HughJackman_im18.bmp,HughJackman,LeonardoDiCaprio,LeonardoDiCaprio,BradPitt,RyanGosling,DanielRadcliffe,,,,,posfs_HughJackman_im18.bmp,16.317686299999878,
YVSY0203,_,posfs_DanielRadcliffe_im8.bmp,DanielRadcliffe,MattDamon,MattDamon,PatrickDempsey,RyanReynolds,RobertDowneyJr,,,,,posfs_DanielRadcliffe_im8.bmp,8.598789300000135,
YVSY0203,_,posfs_RobertDowneyJr_im19.bmp,RobertDowneyJr,DanielRadcliffe,DanielRadcliffe,DanielCraig,PatrickDempsey,BenStiller,,,,,3,6.8848675999997795,
YVSY0203,_,posfs_RyanGosling_im30.bmp,RyanGosling,RyanReynolds,RyanReynolds,DanielCraig,PatrickDempsey,RobertPattinson,,,,,posfs_RyanGosling_im30.bmp,1.734581800000342,
YVSY0203,_,posfs_RobertPattinson_im30.bmp,RobertPattinson,DanielRadcliffe,DanielRadcliffe,DanielCraig,BenAffleck,JustinTimberlake,,,,,posfs_RobertPattinson_im30.bmp,3.1589428999996017,
YVSY0203,_,posfs_RyanReynolds_im16.bmp,RyanReynolds,OrlandoBloom,OrlandoBloom,RobertPattinson,RyanGosling,LeonardoDiCaprio,,,,,4,2.55981249999968,
YVSY0203,_,posfs_BenStiller_im3.bmp,BenStiller,ElijahWood,ElijahWood,JustinTimberlake,BradPitt,RobertDowneyJr,,,,,posfs_BenStiller_im3.bmp,11.174672699999974,
YVSY0203,_,posfs_BradPitt_im14.bmp,BradPitt,MattDamon,MattDamon,DanielCraig,OrlandoBloom,LeonardoDiCaprio,,,,,0,21.765208599999823,
YVSY0203,_,posfs_GeorgeClooney_im15.bmp,GeorgeClooney,JustinTimberlake,JustinTimberlake,DanielRadcliffe,DanielCraig,BenAffleck,,,,,posfs_GeorgeClooney_im15.bmp,2.5162160999998378,
YVSY0203,_,posfs_OrlandoBloom_im19.bmp,OrlandoBloom,ElijahWood,ElijahWood,DanielCraig,PatrickDempsey,LeonardoDiCaprio,,,,,posfs_OrlandoBloom_im19.bmp,9.878063299999667,
YVSY0203,_,posfs_KeanuReeves_im8.bmp,KeanuReeves,BenAffleck,BenAffleck,LeonardoDiCaprio,RyanGosling,GeorgeClooney,,,,,posfs_KeanuReeves_im8.bmp,16.345021199999792,
YVSY0203,_,posfs_ElijahWood_im23.bmp,ElijahWood,BenAffleck,BenAffleck,RyanGosling,BenStiller,RobertDowneyJr,,,,,posfs_ElijahWood_im23.bmp,1.9212885999995706,
YVSY0203,_,posfs_GeorgeClooney_im23.bmp,GeorgeClooney,BenAffleck,BenAffleck,MattDamon,OrlandoBloom,KeanuReeves,,,,,posfs_GeorgeClooney_im23.bmp,1.6104906999999002,
YVSY0203,_,posfs_DanielRadcliffe_im1.bmp,DanielRadcliffe,BradPitt,BradPitt,LeonardoDiCaprio,BenStiller,RobertPattinson,,,,,posfs_DanielRadcliffe_im1.bmp,13.657410200000413,
YVSY0203,_,posfs_LeonardoDiCaprio_im29.bmp,LeonardoDiCaprio,RobertDowneyJr,RobertDowneyJr,PatrickDempsey,OrlandoBloom,DanielCraig,,,,,posfs_LeonardoDiCaprio_im29.bmp,1.3723460000001069,
YVSY0203,_,posfs_RyanGosling_im3.bmp,RyanGosling,RobertPattinson,RobertPattinson,PatrickDempsey,DanielCraig,JustinTimberlake,,,,,1,4.243987500000003,
YVSY0203,_,posfs_RyanReynolds_im17.bmp,RyanReynolds,PatrickDempsey,PatrickDempsey,ElijahWood,BenStiller,BradPitt,,,,,4,1.592513499999768,
YVSY0203,_,posfs_BenAffleck_im24.bmp,BenAffleck,OrlandoBloom,OrlandoBloom,DanielRadcliffe,MattDamon,GeorgeClooney,,,,,0,20.213995800000703,
YVSY0203,_,posfs_HughJackman_im21.bmp,HughJackman,OrlandoBloom,OrlandoBloom,GeorgeClooney,RyanGosling,BradPitt,,,,,posfs_HughJackman_im21.bmp,3.2353488999997353,
YVSY0203,_,posfs_PatrickDempsey_im14.bmp,PatrickDempsey,KeanuReeves,KeanuReeves,RobertDowneyJr,HughJackman,RyanReynolds,,,,,posfs_PatrickDempsey_im14.bmp,11.416814999999588,
YVSY0203,_,posfs_RyanReynolds_im3.bmp,RyanReynolds,BenAffleck,BenAffleck,DanielCraig,MattDamon,OrlandoBloom,,,,,1,4.733214699999735,
YVSY0203,_,posfs_BenStiller_im16.bmp,BenStiller,KeanuReeves,KeanuReeves,MattDamon,JustinTimberlake,BenAffleck,,,,,posfs_BenStiller_im16.bmp,5.909923499999422,
